order_id,payment_id,gross,fee,gst,net,captured_at,settled_at,credit_utr,credit_batch_id,break_type,is_original
ORD_001557,PAY_001557,183.75,3.68,0.66,179.41,2025-05-20,2025-05-22,UTR000000000042,42,chargeback_reversal,True
ORD_001818,PAY_001818,271.17,5.42,0.98,264.77,2025-05-20,2025-05-22,UTR000000000042,42,refund,True
ORD_002329,PAY_002329,211.41,4.23,0.76,206.42,2025-05-20,2025-05-22,UTR000000000042,42,clean,True
ORD_002551,PAY_002551,122.73,2.45,0.44,119.84,2025-05-20,2025-05-22,UTR000000000042,42,clean,True
ORD_002631,PAY_002631,295.21,5.90,1.06,288.25,2025-05-20,2025-05-22,UTR000000000042,42,clean,True
ORD_002748,PAY_002748,385.87,7.72,1.39,376.76,2025-05-20,2025-05-22,UTR000000000042,42,clean,True
ORD_003297,PAY_003297,478.44,9.57,1.72,467.15,2025-05-20,2025-05-22,UTR000000000042,42,missing_order,True
ORD_003298,PAY_003298,431.19,8.62,1.55,421.02,2025-05-15,2025-05-22,UTR000000000042,42,late_settlement,True
ORD_003489,PAY_003489,309.48,6.19,1.11,302.18,2025-05-20,2025-05-22,UTR000000000042,42,clean,True
ORD_003506,PAY_003506,371.91,7.44,1.34,363.13,2025-05-20,2025-05-22,UTR000000000042,42,clean,True
ORD_003556,PAY_003556,469.76,9.40,1.69,458.67,2025-05-20,2025-05-22,UTR000000000042,42,clean,True
ORD_003934,PAY_003934,303.96,6.08,1.09,296.79,2025-05-20,2025-05-22,UTR000000000042,42,clean,True
ORD_003938,PAY_003938,203.37,4.07,0.73,198.57,2025-05-20,2025-05-22,UTR000000000042,42,clean,True
ORD_003966,PAY_003966,212.82,4.26,0.77,207.79,2025-05-20,2025-05-22,UTR000000000042,42,clean,True
ORD_004028,PAY_004028,301.70,6.03,1.09,294.58,2025-05-15,2025-05-22,UTR000000000042,42,late_settlement,True
ORD_004591,PAY_004591,436.11,8.72,1.57,425.82,2025-05-20,2025-05-22,UTR000000000042,42,refund,True
ORD_004900,PAY_004900,356.60,7.13,1.28,348.20,2025-05-20,2025-05-22,UTR000000000042,42,rounding_drift,True
ORD_000089,PAY_000089,450.51,9.01,1.62,439.88,2025-05-21,2025-05-23,UTR000000000042,42,clean,True
ORD_000202,PAY_000202,250.65,5.01,0.90,244.74,2025-05-21,2025-05-23,UTR000000000042,42,netting_split,True
ORD_000503,PAY_000503,425.42,8.51,1.53,415.38,2025-05-21,2025-05-23,UTR000000000042,42,clean,True
ORD_001126,PAY_001126,123.34,2.47,0.44,120.43,2025-05-21,2025-05-23,UTR000000000042,42,missing_order,True
ORD_001269,PAY_001269,266.36,5.33,0.96,260.07,2025-05-19,2025-05-23,UTR000000000042,42,late_settlement,True
ORD_001686,PAY_001686,155.72,3.11,0.56,152.05,2025-05-21,2025-05-23,UTR000000000042,42,clean,True
ORD_001852,PAY_001852,472.35,9.45,1.70,461.20,2025-05-21,2025-05-23,UTR000000000042,42,clean,True
ORD_002066,PAY_002066,365.71,7.31,1.32,357.08,2025-05-21,2025-05-23,UTR000000000042,42,clean,True
ORD_002172,PAY_002172,188.48,3.77,0.68,184.03,2025-05-21,2025-05-23,UTR000000000042,42,clean,True
ORD_002357,PAY_002357,15.95,0.32,0.06,15.57,2025-05-21,2025-05-23,UTR000000000042,42,chargeback_reversal,True
ORD_002499,PAY_002499,339.91,6.80,1.22,331.89,2025-05-20,2025-05-23,UTR000000000042,42,late_settlement,True
ORD_002675,PAY_002675,114.82,2.30,0.41,112.11,2025-05-21,2025-05-23,UTR000000000042,42,clean,True
ORD_002716,PAY_002716,167.76,3.36,0.60,163.80,2025-05-21,2025-05-23,UTR000000000042,42,clean,True
ORD_003344,PAY_003344,349.97,7.00,1.26,341.71,2025-05-21,2025-05-23,UTR000000000042,42,clean,True
ORD_003602,PAY_003602,4.09,0.08,0.01,4.00,2025-05-21,2025-05-23,UTR000000000042,42,clean,True
ORD_004113,PAY_004113,305.67,6.11,1.10,298.46,2025-05-21,2025-05-23,UTR000000000042,42,clean,True
ORD_004136,PAY_004136,64.18,1.28,0.23,62.67,2025-05-21,2025-05-23,UTR000000000042,42,clean,True
ORD_004534,PAY_004534,251.90,5.04,0.91,245.95,2025-05-21,2025-05-23,UTR000000000042,42,clean,True
ORD_004753,PAY_004753,98.90,1.98,0.36,96.56,2025-05-16,2025-05-23,UTR000000000042,42,late_settlement,True
ORD_004760,PAY_004760,162.54,3.25,0.58,158.71,2025-05-21,2025-05-23,UTR000000000042,42,clean,True
ORD_000125,PAY_000125,91.37,1.83,0.33,89.21,2025-05-19,2025-05-26,UTR000000000042,42,late_settlement,True
ORD_000277,PAY_000277,492.25,9.84,1.77,480.64,2025-05-22,2025-05-26,UTR000000000042,42,clean,True
ORD_000437,PAY_000437,349.29,6.99,1.26,341.06,2025-05-22,2025-05-26,UTR000000000042,42,rounding_drift,True
ORD_000575,PAY_000575,186.19,3.72,0.67,181.80,2025-05-22,2025-05-26,UTR000000000042,42,refund,True
ORD_001174,PAY_001174,102.33,2.05,0.37,99.91,2025-05-22,2025-05-26,UTR000000000042,42,clean,True
ORD_001268,PAY_001268,164.36,3.29,0.59,160.48,2025-05-20,2025-05-26,UTR000000000042,42,late_settlement,True
ORD_001687,PAY_001687,336.85,6.74,1.21,328.90,2025-05-22,2025-05-26,UTR000000000042,42,clean,True
ORD_002062,PAY_002062,394.80,7.90,1.42,385.48,2025-05-22,2025-05-26,UTR000000000042,42,missing_order,True
ORD_002069,PAY_002069,440.69,8.81,1.59,430.29,2025-05-22,2025-05-26,UTR000000000042,42,clean,True
ORD_002134,PAY_002134,24.36,0.49,0.09,23.78,2025-05-22,2025-05-26,UTR000000000042,42,clean,True
ORD_002480,PAY_002480,192.09,3.84,0.69,187.56,2025-05-22,2025-05-26,UTR000000000042,42,clean,True
ORD_002540,PAY_002540,159.49,3.19,0.57,155.73,2025-05-22,2025-05-26,UTR000000000042,42,clean,True
ORD_002974,PAY_002974,467.58,9.35,1.68,456.55,2025-05-22,2025-05-26,UTR000000000042,42,clean,True
ORD_003179,PAY_003179,20.51,0.41,0.07,20.03,2025-05-22,2025-05-26,UTR000000000042,42,clean,True
ORD_003293,PAY_003293,273.69,5.47,0.98,267.24,2025-05-19,2025-05-26,UTR000000000042,42,late_settlement,True
ORD_003328,PAY_003328,443.93,8.88,1.60,433.45,2025-05-22,2025-05-26,UTR000000000042,42,clean,True
ORD_003374,PAY_003374,183.17,3.66,0.66,178.85,2025-05-22,2025-05-26,UTR000000000042,42,clean,True
ORD_003408,PAY_003408,437.97,8.76,1.58,427.63,2025-05-22,2025-05-26,UTR000000000042,42,clean,True
ORD_003524,PAY_003524,400.11,8.00,1.44,390.67,2025-05-22,2025-05-26,UTR000000000042,42,chargeback_reversal,True
ORD_003561,PAY_003561,302.89,6.06,1.09,295.74,2025-05-22,2025-05-26,UTR000000000042,42,missing_order,True
ORD_004586,PAY_004586,37.54,0.75,0.14,36.65,2025-05-22,2025-05-26,UTR000000000042,42,clean,True
ORD_004718,PAY_004718,30.81,0.62,0.11,30.08,2025-05-22,2025-05-26,UTR000000000020,43,clean,True
ORD_004763,PAY_004763,414.75,8.30,1.49,404.96,2025-05-22,2025-05-26,UTR000000000020,43,clean,True
ORD_004860,PAY_004860,404.22,8.08,1.45,394.69,2025-05-22,2025-05-26,UTR000000000020,43,chargeback_reversal,True
ORD_004897,PAY_004897,493.64,9.87,1.78,481.99,2025-05-22,2025-05-26,UTR000000000020,43,clean,True
ORD_000469,PAY_000469,231.91,4.64,0.84,226.43,2025-05-23,2025-05-27,UTR000000000020,43,refund,True
ORD_000744,PAY_000744,57.32,1.15,0.21,55.96,2025-05-23,2025-05-27,UTR000000000020,43,clean,True
ORD_001032,PAY_001032,295.61,5.91,1.06,288.64,2025-05-23,2025-05-27,UTR000000000020,43,refund,True
ORD_001880,PAY_001880,88.85,1.78,0.32,86.75,2025-05-22,2025-05-27,UTR000000000020,43,late_settlement,True
ORD_001969,PAY_001969,361.92,7.24,1.30,353.38,2025-05-23,2025-05-27,UTR000000000020,43,clean,True
ORD_002267,PAY_002267,16.84,0.34,0.06,16.44,2025-05-23,2025-05-27,UTR000000000020,43,clean,True
ORD_002539,PAY_002539,403.89,8.08,1.45,394.36,2025-05-23,2025-05-27,UTR000000000020,43,missing_order,True
ORD_003743,PAY_003743,402.76,8.06,1.45,393.25,2025-05-23,2025-05-27,UTR000000000020,43,clean,True
ORD_003845,PAY_003845,444.83,8.90,1.60,434.33,2025-05-23,2025-05-27,UTR000000000020,43,clean,True
ORD_003932,PAY_003932,119.25,2.38,0.43,116.44,2025-05-23,2025-05-27,UTR000000000020,43,chargeback_reversal,True
ORD_004030,PAY_004030,196.11,3.92,0.71,191.48,2025-05-23,2025-05-27,UTR000000000020,43,clean,True
ORD_004133,PAY_004133,72.46,1.45,0.26,70.75,2025-05-23,2025-05-27,UTR000000000020,43,clean,True
ORD_004243,PAY_004243,231.72,4.63,0.83,226.26,2025-05-23,2025-05-27,UTR000000000020,43,missing_order,True
ORD_004419,PAY_004419,339.43,6.79,1.22,331.42,2025-05-23,2025-05-27,UTR000000000020,43,clean,True
ORD_004761,PAY_004761,431.57,8.63,1.55,421.39,2025-05-22,2025-05-27,UTR000000000020,43,late_settlement,True
ORD_004812,PAY_004812,432.65,8.65,1.56,422.44,2025-05-23,2025-05-27,UTR000000000020,43,clean,True
ORD_004817,PAY_004817,361.26,7.23,1.30,352.73,2025-05-21,2025-05-27,UTR000000000020,43,late_settlement,True
ORD_000147,PAY_000147,273.41,5.47,0.98,266.96,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_000171,PAY_000171,311.69,6.23,1.12,304.34,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_000303,PAY_000303,162.89,3.26,0.59,159.04,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_000499,PAY_000499,480.97,9.62,1.73,469.62,2025-05-26,2025-05-28,UTR000000000020,43,missing_order,True
ORD_000504,PAY_000504,367.23,7.34,1.32,358.57,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_000647,PAY_000647,475.96,9.52,1.71,464.73,2025-05-26,2025-05-28,UTR000000000020,43,refund,True
ORD_000720,PAY_000720,390.22,7.80,1.40,381.02,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_000729,PAY_000729,133.39,2.67,0.48,130.24,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_000839,PAY_000839,462.27,9.25,1.66,451.37,2025-05-26,2025-05-28,UTR000000000020,43,rounding_drift,True
ORD_000842,PAY_000842,180.50,3.61,0.65,176.24,2025-05-26,2025-05-28,UTR000000000020,43,missing_order,True
ORD_000859,PAY_000859,207.67,4.15,0.75,202.77,2025-05-26,2025-05-28,UTR000000000020,43,missing_order,True
ORD_001131,PAY_001131,17.82,0.36,0.06,17.40,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_001215,PAY_001215,67.87,1.36,0.24,66.27,2025-05-26,2025-05-28,UTR000000000020,43,chargeback_reversal,True
ORD_001356,PAY_001356,470.13,9.40,1.69,459.04,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_001437,PAY_001437,193.00,3.86,0.69,188.45,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_001474,PAY_001474,266.48,5.33,0.96,260.19,2025-05-26,2025-05-28,UTR000000000020,43,refund,True
ORD_001621,PAY_001621,448.99,8.98,1.62,438.39,2025-05-26,2025-05-28,UTR000000000020,43,missing_order,True
ORD_001775,PAY_001775,221.12,4.42,0.80,215.90,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_001999,PAY_001999,366.18,7.32,1.32,357.54,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_002015,PAY_002015,271.78,5.44,0.98,265.36,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_002031,PAY_002031,316.95,6.34,1.14,309.45,2025-05-26,2025-05-28,UTR000000000020,43,rounding_drift,True
ORD_002110,PAY_002110,57.65,1.15,0.21,56.29,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_002169,PAY_002169,370.72,7.41,1.33,361.98,2025-05-21,2025-05-28,UTR000000000020,43,late_settlement,True
ORD_002197,PAY_002197,255.40,5.11,0.92,249.37,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_002369,PAY_002369,176.22,3.52,0.63,172.07,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_002473,PAY_002473,186.24,3.72,0.67,181.85,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_002495,PAY_002495,325.09,6.50,1.17,317.42,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_002563,PAY_002563,125.57,2.51,0.45,122.61,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_002634,PAY_002634,350.08,7.00,1.26,341.82,2025-05-26,2025-05-28,UTR000000000020,43,refund,True
ORD_002689,PAY_002689,244.01,4.88,0.88,238.25,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_002720,PAY_002720,259.41,5.19,0.93,253.28,2025-05-26,2025-05-28,UTR000000000020,43,rounding_drift,True
ORD_002777,PAY_002777,278.25,5.56,1.00,271.69,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_002954,PAY_002954,398.21,7.96,1.43,388.82,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_003232,PAY_003232,67.71,1.35,0.24,66.12,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_003339,PAY_003339,451.53,9.03,1.63,440.87,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_003406,PAY_003406,207.32,4.15,0.75,202.42,2025-05-26,2025-05-28,UTR000000000020,43,duplicate_utr,True
ORD_003412,PAY_003412,270.94,5.42,0.98,264.54,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_003520,PAY_003520,264.89,5.30,0.95,258.64,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_003553,PAY_003553,75.56,1.51,0.27,73.78,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_003559,PAY_003559,215.19,4.30,0.77,210.12,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_003721,PAY_003721,284.07,5.68,1.02,277.37,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_003751,PAY_003751,372.72,7.45,1.34,363.93,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_003766,PAY_003766,417.13,8.34,1.50,407.29,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_003892,PAY_003892,242.70,4.85,0.87,236.98,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_003910,PAY_003910,80.49,1.61,0.29,78.59,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_003916,PAY_003916,203.22,4.06,0.73,198.43,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_003972,PAY_003972,495.52,9.91,1.78,483.83,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_004109,PAY_004109,245.71,4.91,0.88,239.92,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_004126,PAY_004126,22.36,0.45,0.08,21.83,2025-05-26,2025-05-28,UTR000000000020,43,missing_order,True
ORD_004195,PAY_004195,495.97,9.92,1.79,484.26,2025-05-26,2025-05-28,UTR000000000020,43,chargeback_reversal,True
ORD_004265,PAY_004265,353.85,7.08,1.27,345.50,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_004310,PAY_004310,14.79,0.30,0.05,14.43,2025-05-26,2025-05-28,UTR000000000020,43,rounding_drift,True
ORD_004338,PAY_004338,398.34,7.97,1.43,388.94,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_004348,PAY_004348,364.50,7.29,1.31,355.90,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_004372,PAY_004372,204.26,4.09,0.74,199.43,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_004380,PAY_004380,479.53,9.59,1.73,468.21,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_004392,PAY_004392,133.49,2.67,0.48,130.34,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_004511,PAY_004511,389.48,7.79,1.40,380.29,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_004619,PAY_004619,322.50,6.45,1.16,314.89,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_004810,PAY_004810,91.03,1.82,0.33,88.88,2025-05-26,2025-05-28,UTR000000000020,43,clean,True
ORD_004874,PAY_004874,354.77,7.10,1.28,346.43,2025-05-26,2025-05-28,UTR000000000020,43,rounding_drift,True
ORD_000182,PAY_000182,59.75,1.20,0.22,58.33,2025-05-26,2025-05-29,UTR000000000020,43,late_settlement,True
ORD_000209,PAY_000209,149.67,2.99,0.54,146.14,2025-05-22,2025-05-29,UTR000000000020,43,late_settlement,True
ORD_000288,PAY_000288,463.06,9.26,1.67,452.13,2025-05-27,2025-05-29,UTR000000000020,43,clean,True
ORD_000355,PAY_000355,340.28,6.81,1.23,332.24,2025-05-27,2025-05-29,UTR000000000020,43,clean,True
ORD_000536,PAY_000536,378.75,7.58,1.36,369.81,2025-05-27,2025-05-29,UTR000000000020,43,clean,True
ORD_000808,PAY_000808,397.60,7.95,1.43,388.22,2025-05-22,2025-05-29,UTR000000000020,43,late_settlement,True
ORD_001365,PAY_001365,480.61,9.61,1.73,469.27,2025-05-27,2025-05-29,UTR000000000020,43,clean,True
ORD_001505,PAY_001505,185.93,3.72,0.67,181.54,2025-05-22,2025-05-29,UTR000000000020,43,late_settlement,True
ORD_001695,PAY_001695,127.98,2.56,0.46,124.96,2025-05-27,2025-05-29,UTR000000000020,43,missing_order,True
ORD_001826,PAY_001826,206.12,4.12,0.74,201.26,2025-05-26,2025-05-29,UTR000000000020,43,late_settlement,True
ORD_002255,PAY_002255,151.09,3.02,0.54,147.53,2025-05-26,2025-05-29,UTR000000000020,43,late_settlement,True
ORD_002759,PAY_002759,284.41,5.69,1.02,277.70,2025-05-27,2025-05-29,UTR000000000020,43,clean,True
ORD_003336,PAY_003336,168.29,3.37,0.61,164.31,2025-05-27,2025-05-29,UTR000000000020,43,clean,True
ORD_003402,PAY_003402,221.27,4.43,0.80,216.04,2025-05-27,2025-05-29,UTR000000000020,43,clean,True
ORD_003784,PAY_003784,179.51,3.59,0.65,175.27,2025-05-27,2025-05-29,UTR000000000020,43,clean,True
ORD_003893,PAY_003893,356.64,7.13,1.28,348.23,2025-05-27,2025-05-29,UTR000000000020,43,missing_order,True
ORD_004160,PAY_004160,333.18,6.66,1.20,325.32,2025-05-27,2025-05-29,UTR000000000020,43,clean,True
ORD_004490,PAY_004490,498.92,9.98,1.80,487.14,2025-05-27,2025-05-29,UTR000000000020,43,clean,True
ORD_004698,PAY_004698,120.17,2.40,0.43,117.34,2025-05-27,2025-05-29,UTR000000000020,43,chargeback_reversal,True
ORD_000695,PAY_000695,154.39,3.09,0.56,150.74,2025-05-28,2025-05-30,UTR000000000020,43,clean,True
ORD_000899,PAY_000899,240.48,4.81,0.87,234.80,2025-05-26,2025-05-30,UTR000000000020,43,late_settlement,True
ORD_000957,PAY_000957,165.54,3.31,0.60,161.63,2025-05-26,2025-05-30,UTR000000000020,43,late_settlement,True
ORD_001258,PAY_001258,346.61,6.93,1.25,338.43,2025-05-28,2025-05-30,UTR000000000043,44,clean,True
ORD_001475,PAY_001475,17.67,0.35,0.06,17.26,2025-05-23,2025-05-30,UTR000000000043,44,late_settlement,True
ORD_001521,PAY_001521,165.37,3.31,0.60,161.46,2025-05-28,2025-05-30,UTR000000000043,44,clean,True
ORD_001679,PAY_001679,95.28,1.91,0.34,93.03,2025-05-28,2025-05-30,UTR000000000043,44,clean,True
ORD_001822,PAY_001822,479.58,9.59,1.73,468.26,2025-05-28,2025-05-30,UTR000000000043,44,clean,True
ORD_001863,PAY_001863,56.45,1.13,0.20,55.12,2025-05-28,2025-05-30,UTR000000000043,44,clean,True
ORD_001868,PAY_001868,190.81,3.82,0.69,186.30,2025-05-28,2025-05-30,UTR000000000043,44,clean,True
ORD_002306,PAY_002306,393.69,7.87,1.42,384.40,2025-05-26,2025-05-30,UTR000000000043,44,late_settlement,True
ORD_002417,PAY_002417,488.41,9.77,1.76,476.88,2025-05-28,2025-05-30,UTR000000000043,44,clean,True
ORD_002459,PAY_002459,422.44,8.45,1.52,412.47,2025-05-28,2025-05-30,UTR000000000043,44,clean,True
ORD_002544,PAY_002544,70.63,1.41,0.25,68.97,2025-05-28,2025-05-30,UTR000000000043,44,clean,True
ORD_002737,PAY_002737,30.43,0.61,0.11,29.71,2025-05-28,2025-05-30,UTR000000000043,44,clean,True
ORD_002861,PAY_002861,342.68,6.85,1.23,334.60,2025-05-27,2025-05-30,UTR000000000043,44,late_settlement,True
ORD_002878,PAY_002878,166.57,3.33,0.60,162.64,2025-05-28,2025-05-30,UTR000000000043,44,clean,True
ORD_003425,PAY_003425,177.70,3.55,0.64,173.51,2025-05-28,2025-05-30,UTR000000000043,44,clean,True
ORD_004134,PAY_004134,73.29,1.47,0.26,71.56,2025-05-23,2025-05-30,UTR000000000043,44,late_settlement,True
ORD_004141,PAY_004141,2.20,0.04,0.01,2.15,2025-05-28,2025-05-30,UTR000000000043,44,clean,True
ORD_004454,PAY_004454,166.15,3.32,0.60,162.23,2025-05-28,2025-05-30,UTR000000000043,44,clean,True
ORD_000243,PAY_000243,168.45,3.37,0.61,164.47,2025-05-29,2025-06-02,UTR000000000043,44,missing_order,True
ORD_000327,PAY_000327,277.41,5.55,1.00,270.86,2025-05-29,2025-06-02,UTR000000000043,44,clean,True
ORD_000581,PAY_000581,424.30,8.49,1.53,414.28,2025-05-29,2025-06-02,UTR000000000043,44,clean,True
ORD_000950,PAY_000950,268.36,5.37,0.97,262.02,2025-05-29,2025-06-02,UTR000000000043,44,clean,True
ORD_000959,PAY_000959,226.88,4.54,0.82,221.52,2025-05-29,2025-06-02,UTR000000000043,44,clean,True
ORD_000978,PAY_000978,265.26,5.31,0.96,258.99,2025-05-29,2025-06-02,UTR000000000043,44,netting_split,True
ORD_001023,PAY_001023,227.53,4.55,0.82,222.16,2025-05-29,2025-06-02,UTR000000000044,45,clean,True
ORD_001738,PAY_001738,274.73,5.49,0.99,268.25,2025-05-29,2025-06-02,UTR000000000044,45,clean,True
ORD_001747,PAY_001747,464.16,9.28,1.67,453.21,2025-05-29,2025-06-02,UTR000000000044,45,clean,True
ORD_002028,PAY_002028,423.75,8.48,1.53,413.74,2025-05-29,2025-06-02,UTR000000000044,45,clean,True
ORD_002075,PAY_002075,165.94,3.32,0.60,162.02,2025-05-29,2025-06-02,UTR000000000044,45,clean,True
ORD_002111,PAY_002111,413.06,8.26,1.49,403.31,2025-05-29,2025-06-02,UTR000000000044,45,clean,True
ORD_002135,PAY_002135,399.83,8.00,1.44,390.39,2025-05-29,2025-06-02,UTR000000000044,45,clean,True
ORD_002508,PAY_002508,29.96,0.60,0.11,29.25,2025-05-29,2025-06-02,UTR000000000044,45,clean,True
ORD_002701,PAY_002701,337.28,6.75,1.22,329.31,2025-05-29,2025-06-02,UTR000000000044,45,clean,True
ORD_003903,PAY_003903,119.10,2.38,0.43,116.29,2025-05-29,2025-06-02,UTR000000000044,45,clean,True
ORD_003930,PAY_003930,326.75,6.54,1.18,319.03,2025-05-29,2025-06-02,UTR000000000044,45,clean,True
ORD_004253,PAY_004253,230.11,4.60,0.83,224.68,2025-05-29,2025-06-02,UTR000000000044,45,clean,True
ORD_004298,PAY_004298,498.74,9.97,1.79,486.98,2025-05-29,2025-06-02,UTR000000000044,45,clean,True
ORD_004751,PAY_004751,125.71,2.51,0.45,122.75,2025-05-29,2025-06-02,UTR000000000044,45,clean,True
ORD_004944,PAY_004944,467.06,9.34,1.68,456.04,2025-05-29,2025-06-02,UTR000000000044,45,clean,True
ORD_000302,PAY_000302,413.38,8.27,1.49,403.62,2025-05-30,2025-06-03,UTR000000000044,45,clean,True
ORD_000817,PAY_000817,208.69,4.17,0.75,203.73,2025-05-30,2025-06-03,UTR000000000044,45,rounding_drift,True
ORD_001154,PAY_001154,155.32,3.11,0.56,151.65,2025-05-30,2025-06-03,UTR000000000044,45,clean,True
ORD_001332,PAY_001332,109.00,2.18,0.39,106.43,2025-05-30,2025-06-03,UTR000000000044,45,clean,True
ORD_001382,PAY_001382,103.82,2.08,0.37,101.37,2025-05-30,2025-06-03,UTR000000000044,45,clean,True
ORD_001396,PAY_001396,361.64,7.23,1.30,353.11,2025-05-30,2025-06-03,UTR000000000044,45,clean,True
ORD_002250,PAY_002250,347.01,6.94,1.25,338.82,2025-05-30,2025-06-03,UTR000000000044,45,clean,True
ORD_002912,PAY_002912,259.34,5.19,0.93,253.22,2025-05-30,2025-06-03,UTR000000000044,45,clean,True
ORD_003277,PAY_003277,209.36,4.19,0.75,204.42,2025-05-30,2025-06-03,UTR000000000044,45,clean,True
ORD_003926,PAY_003926,125.99,2.52,0.45,123.02,2025-05-30,2025-06-03,UTR000000000044,45,clean,True
ORD_004168,PAY_004168,200.55,4.01,0.72,195.82,2025-05-30,2025-06-03,UTR000000000044,45,netting_split,True
ORD_004238,PAY_004238,231.81,4.64,0.84,226.33,2025-05-30,2025-06-03,UTR000000000044,45,clean,True
ORD_004416,PAY_004416,477.60,9.55,1.72,466.33,2025-05-30,2025-06-03,UTR000000000044,45,clean,True
ORD_004476,PAY_004476,185.86,3.72,0.67,181.47,2025-05-30,2025-06-03,UTR000000000044,45,clean,True
ORD_004489,PAY_004489,383.18,7.66,1.38,374.14,2025-05-30,2025-06-03,UTR000000000044,45,clean,True
ORD_000569,PAY_000569,372.35,7.45,1.34,363.56,2025-06-02,2025-06-04,UTR000000000044,45,clean,True
ORD_000689,PAY_000689,252.55,5.05,0.91,246.59,2025-06-02,2025-06-04,UTR000000000044,45,clean,True
ORD_000923,PAY_000923,202.47,4.05,0.73,197.69,2025-06-02,2025-06-04,UTR000000000044,45,clean,True
ORD_001058,PAY_001058,480.37,9.61,1.73,469.03,2025-06-02,2025-06-04,UTR000000000044,45,clean,True
ORD_001076,PAY_001076,428.60,8.57,1.54,418.49,2025-06-02,2025-06-04,UTR000000000044,45,clean,True
ORD_001167,PAY_001167,277.47,5.55,1.00,270.92,2025-06-02,2025-06-04,UTR000000000044,45,clean,True
ORD_001416,PAY_001416,151.50,3.03,0.55,147.92,2025-06-02,2025-06-04,UTR000000000044,45,clean,True
ORD_001417,PAY_001417,195.25,3.90,0.70,190.61,2025-06-02,2025-06-04,UTR000000000044,45,rounding_drift,True
ORD_001447,PAY_001447,131.88,2.64,0.48,128.76,2025-06-02,2025-06-04,UTR000000000044,45,clean,True
ORD_001461,PAY_001461,63.58,1.27,0.23,62.08,2025-06-02,2025-06-04,UTR000000000044,45,clean,True
ORD_001815,PAY_001815,233.00,4.66,0.84,227.46,2025-06-02,2025-06-04,UTR000000000044,45,rounding_drift,True
ORD_001878,PAY_001878,319.18,6.38,1.15,311.65,2025-06-02,2025-06-04,UTR000000000044,45,clean,True
ORD_002047,PAY_002047,480.01,9.60,1.73,468.68,2025-06-02,2025-06-04,UTR000000000044,45,clean,True
ORD_002184,PAY_002184,463.44,9.27,1.67,452.50,2025-05-28,2025-06-04,UTR000000000044,45,late_settlement,True
ORD_002239,PAY_002239,434.96,8.70,1.57,424.69,2025-06-02,2025-06-04,UTR000000000044,45,clean,True
ORD_002413,PAY_002413,100.07,2.00,0.36,97.71,2025-06-02,2025-06-04,UTR000000000044,45,clean,True
